"","height","size","mean","sd","variation","fraction"
"231",80,850,173896025.599073,15335261.6019573,0.0881863834962712,1.00517933872297
"232",80,900,174028996.150407,15295198.1016288,0.0878887911782802,1.00594795462663
"233",80,950,173992786.502476,15474071.6359344,0.0889351331568806,1.00573865030333
"234",80,1000,173909270.761439,15483841.1830465,0.0890340182283123,1.00525590035514
"235",75,20,109839759.612577,13615780.8233166,0.123960402602315,1.01703481122757
"236",75,40,109185486.190533,13414685.6862229,0.122861436572383,1.01097672398642
"237",75,60,109271381.179781,13564499.80748,0.124135886826238,1.01177204796094
"238",75,80,109888945.595553,13519569.5921519,0.123029386794836,1.01749023699586
"239",75,100,109272113.165713,13078116.0621187,0.119683931089403,1.01177882560846
"240",75,120,108398006.405769,13118694.0700884,0.121023388760315,1.00368524449786
"241",75,140,108271035.495569,12627318.9072968,0.116626933967151,1.00250958792193
"242",75,160,108307144.157574,12323201.7872969,0.113780137802989,1.00284392738494
"243",75,180,108537170.814997,12044246.1964062,0.110968860768776,1.00497380384256
"244",75,200,108260509.702645,12130439.483173,0.112048608643089,1.00241212687634
"245",75,250,108096132.327459,12456471.1961448,0.115235123847078,1.00089011414313
"246",75,300,107916584.593489,12266048.7300238,0.113662314056998,0.999227635124903
"247",75,350,107739456.897395,12274139.9086648,0.113924278645233,0.997587563864764
"248",75,400,107940918.09013,12291391.0634504,0.113871470438923,0.999452945278978
"249",75,450,107747388.309174,12047848.1541478,0.111815686145239,0.997661002862726
"250",75,500,108033986.897443,12034318.1879199,0.111393817200731,1.00031469349484
"251",75,550,108356074.291237,12213330.6803359,0.112714776354016,1.00329698417812
"252",75,600,108259567.64607,12160525.040447,0.112327485735053,1.00240340413028
"253",75,650,108274156.955743,12206729.1318067,0.112739082667678,1.00253849033096
"254",75,700,108194816.383396,12159619.5798449,0.11238634147459,1.00180385540182
"255",75,750,108096914.039258,12159572.9742325,0.112487697565691,1.00089735221535
"256",75,800,107905562.695916,12133580.8439282,0.112446296009051,0.99912558051774
"257",75,850,107905104.493244,12069091.0770439,0.11184912088936,0.999121337900411
"258",75,900,107977398.527315,12036279.2988656,0.11147035826966,0.999790727104764
"259",75,950,107944936.958724,11988743.1510043,0.111063505976093,0.999490157025226
"260",75,1000,107896607.395242,11876808.4355848,0.110075828353696,0.999042661067055
"261",70,20,495758090.46083,37549937.3265225,0.0757424599800644,1.01798375864647
"262",70,40,490611043.27222,38899641.9424591,0.0792881499018261,1.00741487324891
"263",70,60,489903618.886608,38012456.3014051,0.0775917034207566,1.00596225644067
"264",70,80,491044298.251171,39567786.6030805,0.0805788535657559,1.00830451386277
"265",70,100,490305957.09672,40663191.2127908,0.0829343201407798,1.00678841292961
"266",70,120,491284984.542559,41557722.7757873,0.0845898492388937,1.00879873622702
"267",70,140,491428937.60532,41108092.5400624,0.0836501259782902,1.00909432773166
"268",70,160,490282365.492332,41794946.9877905,0.0852466862556249,1.00673997021013
"269",70,180,490273241.188761,41034150.1406611,0.0836964914527375,1.00672123447384
"270",70,200,490230989.786747,40570643.1350552,0.082758218024331,1.00663447594815
"271",70,250,490791446.639533,43415231.697934,0.0884596339141599,1.00778531137481
"272",70,300,489991980.84863,42383434.4563928,0.0864982206096267,1.00614369784113
"273",70,350,488828892.987523,42005348.3057065,0.0859305759301315,1.0037554270791
"274",70,400,488458978.57908,41513718.7650429,0.0849891609850344,1.00299584923836
"275",70,450,487152258.233913,41964399.448814,0.0861422660770345,1.00031264524417
"276",70,500,486460383.099771,41709085.4568708,0.085739942872833,0.998891957083718
"277",70,550,486497238.675635,41239120.1434892,0.0847674290110098,0.998967635884261
"278",70,600,487419213.359959,42409701.2471584,0.0870086777146365,1.00086080772066
"279",70,650,487431989.517954,41888875.172207,0.0859378868703979,1.00088704213132
"280",70,700,486209199.052271,42008181.4583482,0.08639939667993,0.998376178752096
"281",70,750,486501454.803574,41822963.3392309,0.0859667795980529,0.998976293231158
"282",70,800,486147451.701053,42373515.6455863,0.0871618590148305,0.998249387476495
"283",70,850,486570965.276919,42153353.999232,0.0866335170148132,0.999119025209279
"284",70,900,486549791.92678,42016458.5901379,0.0863559275685826,0.99907554810427
"285",70,950,486149777.340014,42133840.1787744,0.0866684345909016,0.998254162915841
"286",70,1000,485550475.998917,42634214.2421783,0.0878059364568997,0.997023564679502
"287",65,20,2400345802.27814,192887858.460366,0.0803583626481229,1.00854865641939
"288",65,40,2411347003.59208,203259906.759591,0.0842930969523687,1.01317100991264
"289",65,60,2401917353.16396,206786569.108025,0.0860922915751583,1.00920897191763
"290",65,80,2404950919.91635,204085923.962594,0.0848607438399167,1.01048357979679
"291",65,100,2384943543.43216,214202639.419367,0.0898145534762259,1.00207711908914
"292",65,120,2394381920.22313,212083640.81105,0.0885755271620519,1.00604282362316
"293",65,140,2388338990.83325,213105655.027094,0.0892275576645613,1.00350377766103
"294",65,160,2389751801.23808,220878479.01185,0.0924273721218318,1.00409739547819
"295",65,180,2385496894.76101,214770641.686327,0.0900318261398714,1.00230961964748
"296",65,200,2386847334.84625,212791160.08742,0.0891515586191132,1.002877031448
"297",65,250,2378313852.59248,209031075.790641,0.0878904504394097,0.999291534702724
"298",65,300,2377196460.16338,205104400.544134,0.0862799537106992,0.998822042085453
"299",65,350,2384576141.55441,204095924.160784,0.0855900218928393,1.00192274855227
"300",65,400,2381195028.91912,202737951.907791,0.0851412628724571,1.00050211299123
"301",65,450,2378895384.20923,203274948.831997,0.08544930146206,0.999535875718162
"302",65,500,2375624965.0485,202945139.174129,0.085428105092331,0.998161750020379
"303",65,550,2373774285.39018,201155946.835963,0.0847409747733868,0.997384153525285
"304",65,600,2370746632.79468,203803005.242202,0.0859657470026458,0.996112030586001
"305",65,650,2374045361.87775,207436420.101789,0.0873767719154776,0.997498051209137
"306",65,700,2375608641.13145,206952016.340432,0.0871153660402013,0.998154891231703
"307",65,750,2374699642.52373,204335491.401596,0.0860468784104576,0.997772959043582
"308",65,800,2374920972.24691,203954446.900373,0.0858784141804146,0.997865954725592
"309",65,850,2374864872.92419,203356838.315883,0.0856288038255783,0.997842383581593
"310",65,900,2377164289.91224,204696828.744559,0.086109668403321,0.998808525173212
"311",65,950,2377993593.35943,205919404.483488,0.086593759149949,0.999156971999761
"312",65,1000,2376850325.46853,206548896.574964,0.0869002538198315,0.998676607339718
"313",60,20,7610334611.97662,564138120.230737,0.0741278996251932,1.00004397003635
"314",60,40,7681638598.7047,545329381.647539,0.0709912832581702,1.00941374490206
"315",60,60,7672757986.98443,582105902.088673,0.0758665792764635,1.00824677884158
"316",60,80,7636221494.00359,608659788.503473,0.0797069321498111,1.00344566281256
"317",60,100,7562664150.63354,658079753.061275,0.0870169215442611,0.993779783263278
"318",60,120,7624626134.95588,690217693.923978,0.0905247918661355,1.00192196254348
"319",60,140,7643466019.12577,693060056.154756,0.0906735314084677,1.00439763720444
"320",60,160,7654211250.94825,677057912.969855,0.0884556083928279,1.00580962561738
"321",60,180,7672289999.73454,680791688.611232,0.0887338315724233,1.00818528248811
"322",60,200,7672262288.03385,666908771.527081,0.086924657485607,1.00818164100313
"323",60,250,7662935268.56367,662389301.762433,0.0864406756089681,1.00695601426592
"324",60,300,7662174891.86952,646362334.17524,0.0843575542580094,1.00685609617208
"325",60,350,7661236393.63872,644278351.684381,0.0840958715514036,1.00673277183163
"326",60,400,7648848737.35469,640950648.608447,0.08379700927778,1.00510495891652
"327",60,450,7637928585.34724,646417405.244573,0.084632554235277,1.00366998493393
"328",60,500,7634919376.78844,642471290.522536,0.0841490602344495,1.00327455673961
"329",60,550,7648459461.30293,647529615.005903,0.0846614430372618,1.00505380569027
"330",60,600,7638827121.45565,646490737.384689,0.0846321990412442,1.00378805800994
"331",60,650,7636224748.96696,648661916.582786,0.0849453673650108,1.00344609053442
"332",60,700,7642054433.75013,649041717.958652,0.0849302662765976,1.0042121463535
"333",60,750,7634121504.23709,644907447.205379,0.0844769692029977,1.00316971146348
"334",60,800,7633093291.89194,639474609.344428,0.0837766007686155,1.00303459814612
"335",60,850,7635163662.31297,638414030.145962,0.0836149764931906,1.00330665733416
"336",60,900,7630756623.51511,635660107.97951,0.0833023695213454,1.00272754579699
"337",60,950,7628996564.4168,634013438.030824,0.0831057443370722,1.00249626339248
"338",60,1000,7622025362.83806,629064468.395339,0.0825324554103959,1.00158020536637
"339",55,20,22575781013.4133,2083215336.03338,0.092276556669098,0.998928363425365
"340",55,40,22414701745.5655,1715717137.02826,0.0765442768993211,0.991800962193165
"341",55,60,22698646689.0576,1741693724.17877,0.0767311702780233,1.00436489774591
"342",55,80,22602463928.5359,1675976464.32149,0.0741501665314263,1.00010902338654
"343",55,100,22577700649.3155,1688568212.3584,0.0747892019026123,0.999013303067059
"344",55,120,22529509750.1623,1734780855.35871,0.077000381925586,0.996880962396562
"345",55,140,22549457504.7871,1739795483.12833,0.0771546491865261,0.99776360640651
"346",55,160,22558021451.1956,1724834127.33941,0.0764621192984984,0.998142542088303
