"","height","size","mean","sd","variation","fraction"
"251",75,550,107537231.487184,10939498.860662,0.101727547839705,0.995715106362814
"252",75,600,107533106.111048,10965265.786389,0.1019710690312,0.99567690843563
"253",75,650,107407100.743613,10998350.6213111,0.102398729182392,0.994510192070491
"254",75,700,107687145.295328,11050792.2619067,0.102619418795069,0.997103197178966
"255",75,750,107834450.244077,10989111.6790256,0.101907244430257,0.998467131889606
"256",75,800,107805736.456572,11053142.3761395,0.10252833234521,0.998201263486778
"257",75,850,107797663.285732,11126234.8104885,0.103214063007998,0.998126511904925
"258",75,900,107747547.484148,11197963.7424286,0.103927783080873,0.997662476705072
"259",75,950,107821308.852498,11242127.0585111,0.104266282594386,0.998345452337945
"260",75,1000,107935927.833686,11211629.3188425,0.103873006364646,0.999406739200799
"261",70,20,495582026.779923,35758263.1698292,0.0721540758896583,1.01762223158095
"262",70,40,496737123.557711,34077391.3330913,0.0686024654026732,1.01999409354766
"263",70,60,495778754.216321,38290450.8552278,0.0772329401564488,1.0180261893559
"264",70,80,496079780.381786,41204650.2164839,0.0830605314830057,1.01864431289894
"265",70,100,494298380.826678,42550312.2504834,0.0860822408103404,1.01498640826833
"266",70,120,492564637.950327,42281631.3034487,0.0858397620247207,1.01142636129431
"267",70,140,490976950.607739,41505969.3191132,0.0845375109111261,1.00816622301384
"268",70,160,489828361.102669,41742116.4682598,0.0852178431936703,1.00580772300343
"269",70,180,489717915.284837,44120388.6163963,0.090093474711323,1.00558093487646
"270",70,200,490061527.626551,45824542.8695586,0.0935077337972121,1.00628650436664
"271",70,250,489544423.895592,44864884.9496265,0.0916461974842044,1.00522468972401
"272",70,300,488220095.363675,44045276.5533432,0.0902160254598572,1.00250532928886
"273",70,350,488280753.104582,43531013.5356132,0.0891516064453386,1.00262988317163
"274",70,400,486865160.904527,44180375.5746607,0.0907445821191639,0.999723123007241
"275",70,450,488169975.530721,44980420.7739309,0.0921408997450729,1.00240241382078
"276",70,500,489129908.014744,44949358.8328975,0.0918965659150464,1.00437352775101
"277",70,550,488505265.526677,44436164.4789086,0.0909635322579382,1.00309089430529
"278",70,600,488680137.608985,45099109.5792116,0.0922875846762929,1.00344997455644
"279",70,650,488884020.730851,44817234.0177728,0.0916725278743493,1.0038686257307
"280",70,700,488395835.028553,44581049.9161065,0.0912805694043239,1.00286619102372
"281",70,750,488168708.754269,44205184.277803,0.09055308848166,1.0023998126371
"282",70,800,488047350.418916,44010068.8407425,0.0901758175778773,1.00215061687662
"283",70,850,488155255.206268,44416798.1677863,0.0909890812278937,1.00237218728187
"284",70,900,488732836.011028,44539103.8166684,0.0911318015384245,1.00355818482757
"285",70,950,488518655.119316,44087837.6737046,0.0902480124590873,1.00311838833535
"286",70,1000,487959664.208819,44026757.5444053,0.090226223136272,1.00197056305712
"287",65,20,2436268085.8231,190580960.589596,0.0782265965304092,1.02364205286685
"288",65,40,2418385043.57727,197804998.217558,0.0817921855508023,1.01612816957028
"289",65,60,2416678387.67546,203625072.275651,0.0842582419382302,1.0154110872586
"290",65,80,2399800480.44438,209159280.603226,0.087156945882641,1.00831952959848
"291",65,100,2392985490.39914,210961633.832754,0.0881583422378238,1.005456088403
"292",65,120,2385353191.07221,214622763.753916,0.0899752558896502,1.00224923994631
"293",65,140,2382140992.82518,208298709.337515,0.0874418054871202,1.0008995768173
"294",65,160,2370865759.22348,210162107.224592,0.08864361316409,0.996162083707343
"295",65,180,2371094192.32922,209495510.013567,0.0883539383173014,0.996258064003873
"296",65,200,2371071689.88677,208379919.919704,0.0878842764681042,0.996248609196122
"297",65,250,2379973887.27205,203125366.551993,0.0853477290815225,0.999989028265568
"298",65,300,2382247017.1526,199883550.337017,0.083905467778035,1.00094412485403
"299",65,350,2383571710.65791,198339122.759079,0.0832108897215994,1.00150071876383
"300",65,400,2381269433.22346,197195496.348596,0.0828110811810397,1.00053337530397
"301",65,450,2380468597.44549,196525962.609726,0.0825576791143645,1.00019688968298
"302",65,500,2382242090.21567,200513404.803439,0.0841700369693685,1.00094205471247
