"","height","size","mean","sd","variation","fraction"
"98",105,700,416002801119.848,3815202602.76253,0.00917109834955987,1.00000673346117
"99",105,750,415999180299.748,3819034873.6239,0.00918039038171204,0.999998029566702
"100",105,800,416004917363.654,3802733288.68162,0.00914107773720719,1.00001182058571
"101",105,850,415927596053.74,3832249659.4787,0.00921374223744354,0.99982595205226
"102",105,900,415929766776.813,3823142442.17351,0.00919179810524357,0.99983117013657
"103",105,950,415892097437.141,3803491310.79177,0.00914538009793909,0.999740618839282
"104",105,1000,415921900481.95,3802672002.43362,0.00914275492112166,0.999812260773917
"105",100,20,655643017793.945,6460076608.84128,0.00985303958635543,1.00098170655564
"106",100,40,656860121939.978,6301319011.74476,0.00959309113351922,1.00283988082439
"107",100,60,656807599728.606,6010583519.47132,0.00915120885013345,1.00275969424215
"108",100,80,656680731489.276,6189000568.95855,0.00942467210043245,1.0025660022737
"109",100,100,656740256010.193,5901792663.61755,0.00898649444678774,1.00265687940487
"110",100,120,657194890136.823,5665796762.05577,0.00862118200717628,1.00335097730813
"111",100,140,656748712171.045,5729056938.30573,0.00872336227256071,1.00266978957412
"112",100,160,656741560735.403,5728502449.04756,0.0087226129600096,1.00265887135176
"113",100,180,656872530568.966,5728904313.26111,0.00872148559523244,1.00285882529613
"114",100,200,656952701252.013,5772089755.96879,0.00878615727581058,1.00298122328552
"115",100,250,656670598148.65,5706503401.69223,0.00869005467548047,1.00255053152466
"116",100,300,656627576022.961,5886108836.24355,0.00896415114317059,1.00248484889002
"117",100,350,656647667097.027,5935671152.93029,0.0090393546651453,1.00251552228554
"118",100,400,656506367939.939,5805571685.93564,0.00884313080488926,1.00229979838159
"119",100,450,656561714136.874,5923760056.10528,0.00902239641538153,1.00238429639217
"120",100,500,656663253829.648,5957021657.35146,0.00907165373212255,1.00253931882389
"121",100,550,656633445055.257,6035868056.62306,0.00919214228589153,1.00249380924467
"122",100,600,656578797802.72,6031565910.98788,0.00918635498309248,1.00241037832476
"123",100,650,656572207918.098,6017110373.75571,0.00916443050922785,1.00240031743221
"124",100,700,656509860729.885,6058617566.07205,0.00922852485313211,1.00230513088532
"125",100,750,656605783465.905,6076811250.65595,0.00925488535690227,1.00245157781054
"126",100,800,656665383528.004,6108071528.35522,0.00930164994466277,1.00254257027176
"127",100,850,656782033044,6144412107.92785,0.00935532916369565,1.00272066113588
"128",100,900,656774306127.341,6102298554.67371,0.00929131742478754,1.00270886431655
"129",100,950,656702063910.675,6112884624.56794,0.00930845958997842,1.00259857085599
"130",100,1000,656714941848.843,6123145857.81905,0.00932390214935663,1.00261823183029
"131",95,20,610232055043.536,8540241276.02299,0.0139950715558751,0.995484592240679
"132",95,40,612439519181.7,8517704518.30449,0.013907829673835,0.999085675663459
"133",95,60,612422998971.566,8244170337.85538,0.0134615622726444,0.999058725891625
"134",95,80,612130102109.062,7854357857.97373,0.0128311903481171,0.998580916980526
"135",95,100,612354143002.45,7933015518.40967,0.0129549470826034,0.998946399677732
"136",95,120,612061935940.809,7772562466.75012,0.0126989802997679,0.998469716053522
"137",95,140,612333239675.885,7553585928.55806,0.0123357437407061,0.998912299634397
"138",95,160,612319256327.803,7504122657.39305,0.0122552452496705,0.998889488299841
"139",95,180,612503821666.501,7609451502.98601,0.0124235167746092,0.999190573681078
"140",95,200,612534260391.27,7494999854.21976,0.0122360500283399,0.999240229023279
"141",95,250,612825844069.311,7382194537.11859,0.0120461540722549,0.999715895708501
"142",95,300,612972789445.191,7409490637.13338,0.0120877969866163,0.999955610840443
"143",95,350,613018576597.99,7514032338.30968,0.0122574300766048,1.00003030440129
"144",95,400,613094657309.654,7561879153.26171,0.0123339504970477,1.00015441649209
"145",95,450,612913321746.422,7650778962.55593,0.0124826442681258,0.999858599912597
"146",95,500,612852687631.536,7729890030.84297,0.0126129658674034,0.999759686185213
"147",95,550,612680320913.189,7768848584.16344,0.012680101382372,0.999478500674045
"148",95,600,612850012795.883,7726062224.20178,0.0126067750067504,0.999755322668651
"149",95,650,612904843034.528,7736318751.28877,0.0126223814988731,0.999844768408692
"150",95,700,612929484169.226,7661902548.07994,0.0125004633419862,0.999884966018314
"151",95,750,612929769917.93,7659518564.41963,0.0124965680251511,0.99988543216628
"152",95,800,612925274251.919,7632424037.50223,0.0124524544151286,0.999878098290243
"153",95,850,612917403300.387,7592473033.57308,0.0123874326176574,0.999865258238804
"154",95,900,612845488358.521,7619551231.25059,0.0124330706123973,0.999747941857294
"155",95,950,612803262979.474,7592822616.79982,0.0123903103581453,0.999679058694085
"156",95,1000,612856545876.68,7581626006.15678,0.0123709635756789,0.999765980222969
"157",90,20,144512442680.744,9345521389.00491,0.0646693199259734,0.98981125123797
"158",90,40,144797553974.528,9644538383.99617,0.0666070532219954,0.991764068318688
"159",90,60,144464736170.25,9267452853.50255,0.0641502770792519,0.989484494316779
"160",90,80,144860662385.568,9143038781.69009,0.0631160912225745,0.99219631770937
"161",90,100,144796089476.508,8978773944.75578,0.0620097820128803,0.99175403751033
"162",90,120,144573209067.273,8800058874.19196,0.0608692228039089,0.990227459364886
"163",90,140,144542548432.371,9021969226.96509,0.0624173942192968,0.990017455016239
"164",90,160,145351797628.378,9270259102.34472,0.0637780836123269,0.995560257728618
"165",90,180,145218435483.437,9290247759.40129,0.0639743000155162,0.994646818379706
"166",90,200,144979690722.338,9546812406.87026,0.0658493086811318,0.993011580289988
"167",90,250,145040084705.335,9704391360.75095,0.0669083404113179,0.993425237707776
"168",90,300,145306766240.163,10026345121.1764,0.0690012267192353,0.99525182356276
"169",90,350,145104226003.457,10022315788.4424,0.069069771876965,0.993864561667515
"170",90,400,145139433654.435,10095109500.8731,0.0695545603747404,0.994105709961886
"171",90,450,145273751968.72,10036025583.7723,0.0690835436392751,0.99502569841589
"172",90,500,145050379753.49,10022474847.2266,0.0690965088423733,0.993495751736235
"173",90,550,144961690875.052,10053841086.4437,0.0693551587716341,0.992888293664737
"174",90,600,145029879750.865,10022459545.559,0.0691061701407721,0.993355340759348
"175",90,650,144984846499.762,9973922857.11282,0.068792864205496,0.993046893833987
"176",90,700,144949279861.249,9902906241.86314,0.0683198029775835,0.992803286720883
"177",90,750,144737348220.218,9878313511.99175,0.0682499274268993,0.991351700138481
"178",90,800,144844156821.845,9787247587.73199,0.0675708830958924,0.992083265903047
"179",90,850,144932158782.269,9842496561.18207,0.0679110602083036,0.992686019056635
"180",90,900,144814406307.827,9894264321.33855,0.068323757101256,0.991879495259087
"181",90,950,144680047556.78,9924733207.42377,0.0685978016666658,0.990959229840958
"182",90,1000,144642164645.245,9902337621.46201,0.0684609335441632,0.990699757844142
"183",85,20,36099972808.0306,27499072423.0467,0.761747732312126,1.168283909645
"184",85,40,30258012838.404,24596272734.6509,0.81288460236995,0.979223716453204
"185",85,60,29321459503.5213,22850237187.1977,0.779300811559314,0.948914547039523
"186",85,80,31135660999.202,22175481849.5987,0.712221328789744,1.00762656955346
"187",85,100,30389227113.2881,22376126609.9382,0.736317726229832,0.983470133116119
"188",85,120,31229116736.2408,22612254539.0277,0.724076019504793,1.01065102706281
"189",85,140,30378631695.3582,22208894126.0792,0.731069600131882,0.98312723933198
"190",85,160,31389754520.9469,21819638264.9635,0.695119748400802,1.01584966087207
"191",85,180,31908526943.6914,22379860101.3514,0.701375533281271,1.0326384124172
"192",85,200,31744249627.3598,22645242851.5643,0.713365195819489,1.02732199441294
"193",85,250,32744655458.5701,23049082948.3173,0.70390366383546,1.05969758765599
"194",85,300,31984571273.3016,23505780147.5629,0.734909964767413,1.03509939395798
"195",85,350,31054144801.0995,23794609985.9476,0.76622976218959,1.00498850488995
"196",85,400,30933985957.8946,23564355001.2171,0.761762646213504,1.00109986918753
"197",85,450,30991345712.6459,23731505027.8647,0.765746194047363,1.00295617193029
"198",85,500,31300454548.7179,23388747360.2484,0.747233473042532,1.01295969413326
"199",85,550,31355644556.8099,23207851318.2114,0.740149075110339,1.01474577853754
"200",85,600,31178763034.8518,23117356440.9674,0.741445592794258,1.00902145743857
"201",85,650,30823927328.2327,23270855596.1758,0.754960759814057,0.997538101237303
"202",85,700,30454412199.0326,23094451771.4035,0.758328600153941,0.98557968281659
"203",85,750,30267975179.8278,23096204844.0558,0.763057479294099,0.979546122324526
